Organism Name,Region,Average_lifespan_days,Tip_Name,Genome_size_bp,AA_OE,AT_OE,AG_OE,AC_OE,TA_OE,TT_OE,TG_OE,TC_OE,GA_OE,GT_OE,GG_OE,GC_OE,CA_OE,CT_OE,CG_OE,CC_OE,CA_and_TG_OE,AC_and_GT_OE,AG_and_CT_OE,GA_and_TC_OE,AA_and_TT_OE,CC_and_GG_OE
Homarus americanus,genome,12045.0,Homarus_americanus_ott28247,2292059586.0,,0.922458,,,0.930135,,,,,,,0.680739,,,0.508258,,1.1795900195344213,1.1195559654881875,1.0249540202282668,0.9547618609247707,0.9684313805428433,1.2208146443877912
Architeuthis dux,genome,2269.778571,Architeuthis_dux_ott251385,2693618964.0,,0.918978,,,0.793035,,,,,,,0.970221,,,0.671051,,1.140865711843861,0.944945377863333,0.9698819168948883,0.996934112790722,1.129112375098907,1.1328536700598004
Octopus sinensis,genome,486.6666667,Octopus_oculifer_ott302598,2719136158.0,,1.059753,,,0.946184,,,,,,,1.015845,,,0.654623,,1.2161336055189456,1.013548374992702,0.9452334673727679,0.9413359359558784,0.9638021123091253,1.063084394086466
Limacina bulimoides,genome,319.375,Limacina_bulimoides_ott2883891,2901939372.0,,0.888445,,,0.77106,,,,,,,1.046102,,,0.718444,,1.119921814068925,0.9219057495988529,0.9223174513020791,0.9513045712001446,1.1923991460756564,1.1983021689455753
Trichonephila clavipes,genome,365.0,Trichonephila_clavipes_ott201922,2874350602.0,,0.923532,,,0.814476,,,,,,,1.120431,,,0.892887,,1.075997777512426,0.9072445117653425,0.9145966888823985,0.9751083417522645,1.1612122969066994,1.126889670206794
Birgus latro,genome,21900.0,Birgus_latro_ott644678,2958575204.0,,0.904603,,,0.793462,,,,,,,0.819296,,,0.479682,,1.1639497907835057,0.9633743775471103,1.0978716728817002,1.0480778242451325,1.050227019860865,1.1651828305416516
Cherax destructor,genome,2190.0,Cherax_destructor_destructor_ott917791,3336744225.0,,0.908361,,,0.883536,,,,,,,0.827161,,,0.445323,,1.1914863271178455,1.0389208206743576,1.0696316043903917,0.9521454640608884,1.0148682877838338,1.1854745899715653
Hapalochlaena maculosa,genome,212.9166667,Hapalochlaena_maculosa_ott629519,4009598772.0,,0.987646,,,0.865451,,,,,,,0.9932,,,0.65427,,1.2161814993153464,1.012710195572886,0.9628242575295759,0.9653827301216142,1.0268909129497594,1.043759455099325
Paralithodes camtschaticus,genome,7300.0,Paralithodes_camtschaticus_ott131917,3809538835.0,,0.959309,,,0.922197,,,,,,,0.892158,,,0.630678,,1.0795249582921305,0.9613257825183985,1.0313045043603768,0.9660968466541486,1.0458194467831166,1.2113286913770998
Aphelenchoides bicaudatus,genome,57.0,Aphelenchoides_bicaudatus_ott695983,46428382.0,,0.788676,,,0.57725,,,,,,,1.239232,,,1.092886,,1.1709651199689022,0.9581786810775176,0.8769621278469991,0.9967146876235454,1.3161345360938577,0.8317172504560663
Dirofilaria immitis,genome,2509.125,Dirofilaria_immitis_ott819804,86813779.0,,0.999859,,,0.773916,,,,,,,1.265709,,,1.0306,,1.1237885329086685,0.7844582075706175,0.8824847586737565,1.1315306388615458,1.1280375986274787,0.9530356553664489
Caenorhabditis nigoni,genome,18.0,Caenorhabditis_nigoni_ott5701061,128508886.0,,0.867422,,,0.565427,,,,,,,0.865155,,,0.918428,,1.0359555540888092,0.8026049987905798,0.9661236784967652,1.2317282888397811,1.2725551083218873,1.078125426695037
Tetranychus truncatus,genome,48.0,Tetranychus_truncatus_ott827791,80582051.0,,0.914877,,,0.641065,,,,,,,0.95298,,,0.659625,,1.2252218625425815,0.8683517141523461,0.9350119859073257,1.1518940880972166,1.1789620328828083,1.0045985055213014
Onchocerca lupi,genome,3131.55,Onchocerca_lupi_ott847619,92491485.0,,0.952697,,,0.708423,,,,,,,1.239496,,,0.969741,,1.1385278643642471,0.7862139877079206,0.8921561457915088,1.1334592129972543,1.179645677751388,0.9557331335436924
Toxascaris leonina,genome,425.5416667,Toxascaris_leonina_ott396917,284817480.0,,0.998374,,,0.715621,,,,,,,1.191632,,,1.001655,,1.1191868280094937,0.8396038630429964,0.9377919005789708,1.094358788195743,1.1460547326204193,0.910045122420919
Prorops nasuta,genome,71.5,Prorops_nasuta_ott709100,295123319.0,,0.991527,,,1.010656,,,,,,,0.875991,,,0.858452,,0.93002431643393,0.9383960165568075,0.9910428289336105,0.9709030650189003,1.0558397871743335,1.2590649175740694
Plodia interpunctella,genome,29.7,Plodia_interpunctella_ott710461,291316876.0,,0.973787,,,0.917584,,,,,,,1.125978,,,1.082261,,1.0504163532295063,0.9871131739843267,0.8794558632705098,0.9188235159117369,1.0992538686666522,1.0458439940559214
Mansonella ozzardi,genome,2100.375,Mansonella_ozzardi_ott1020921,74854941.0,,0.933205,,,0.720649,,,,,,,1.268125,,,0.907011,,1.16579413504057,0.8375739565212176,0.9033490678183698,1.0792396421259267,1.1760083235582066,0.9292017507520068
Helicoverpa zea,genome,49.37,Helicoverpa_zea_ott167928,375180944.0,,0.928288,,,0.903663,,,,,,,1.122483,,,1.018326,,1.0502084659507198,0.9987065115909641,0.9194038617384184,0.9101054957989406,1.1195064829612076,1.0337280985513566
Rhyzopertha dominica,genome,189.5,Rhyzopertha_dominica_ott633644,479166780.0,,0.914201,,,0.85543,,,,,,,1.172695,,,0.946272,,1.0956276331749275,0.9799936229813226,0.9166538063631321,0.9101159453671568,1.1415527346550058,1.0308358527477708
Pectinophora gossypiella,genome,53.16,Pectinophora_gossypiella_ott108952,476494545.0,,0.949305,,,0.92327,,,,,,,1.052223,,,1.03418,,1.0296520921952328,1.0030775860265604,0.8987345603129587,0.9141037650771929,1.1116460132508836,1.0811837856764606
Goniobranchus leopardus,genome,365.0,Goniobranchus_leopardus_ott168511,432546281.0,,0.912822,,,0.709726,,,,,,,0.923934,,,0.612023,,1.1926911865099792,0.9390162404883633,1.0483399986198918,1.0921572760607412,1.09661973062064,1.0305626837980826
Bactrocera dorsalis,genome,132.05,Bactrocera_dorsalis_ott446866,530310706.0,,0.929795,,,0.809018,,,,,,,1.29925,,,1.047361,,1.1168981449642321,0.9395585395321352,0.8806035023647469,0.912619805437419,1.1739529887478897,0.9569643848527535
Frankliniella fusca,genome,35.83,Frankliniella_fusca_ott80013,372449807.0,,0.896874,,,0.761149,,,,,,,1.106541,,,0.954104,,1.0083371563020038,0.8643872863013242,0.960764047932762,0.955235518260853,1.2745704370301782,1.0774016323839541
Aphidoletes aphidimyza,genome,62.5,Aphidoletes_aphidimyza_ott234104,191431736.0,,0.957475,,,0.620328,,,,,,,1.16649,,,1.109321,,1.2839304077221534,0.956021925263807,0.7241048720370213,1.0211818733043576,1.2150867912071888,0.8757958547900985
Magallana angulata,genome,1642.5,Magallana_rivularis_ott7493918,624292064.0,,0.950189,,,0.813354,,,,,,,0.980725,,,0.722391,,1.1665874915601537,0.9659415455231715,0.9047451277894746,0.9748106824978556,1.1151736475639111,1.1364798639161149
Ostrea denselamellosa,genome,2190.0,Ostrea_denselamellosa_ott1088120,635891909.0,,0.973388,,,0.819463,,,,,,,0.909199,,,0.64356,,1.2306970266063304,1.016660471826142,0.9239068436012686,0.9940416589436508,1.0588021658542484,1.0710331033710565
Goniobranchus coi,genome,365.0,Goniobranchus_coi_ott319299,677083788.0,,0.897333,,,0.709976,,,,,,,0.953239,,,0.591668,,1.1778273674394306,0.9137714728065874,1.025040948904622,1.0736807332106357,1.1396300650496605,1.067481744328224
Ridgeia piscesae,genome,7300.0,Ridgeia_piscesae_ott632536,658248170.0,,0.996678,,,0.897816,,,,,,,0.945233,,,0.77602,,1.3210875832324778,1.1911383053355842,0.8782499968548403,0.8908380152299209,0.9551894321563227,0.9365942478491601
Phthorimaea operculella,genome,44.1,Phthorimaea_operculella_ott600263,648202259.0,,0.916273,,,0.896232,,,,,,,1.109233,,,0.981319,,1.0527352976471895,0.9956393220020427,0.9373306781060814,0.9109252288500905,1.1274883033578091,1.0339058960938785
Dastarcus helophoroides,genome,1496.9,Dastarcus_helophoroides_ott524802,538902350.0,,0.799471,,,0.667249,,,,,,,1.043175,,,1.070754,,0.9868930045332126,0.8494189693726605,0.925738375733441,1.0758936890608688,1.303887598145696,1.1192926111495962
Lottia scabra,genome,3041.666667,Lottia_scabra_ott840646,414091288.0,,0.950755,,,0.812448,,,,,,,0.94863,,,0.717077,,1.1509270082865768,0.9574300410653261,0.9274435300126959,1.0010481820348105,1.1088559222225283,1.1315523998110502
Enteroctopus dofleini,genome,1308.4,Enteroctopus_dofleini_ott123064,743946058.0,,0.960498,,,0.853747,,,,,,,0.920339,,,0.568596,,1.2248529566700546,1.0319996200979278,1.002859280914145,0.9874240986327547,1.0196358389676605,1.0469875876700112
Nippostrongylus brasiliensis,genome,323.9166667,Nippostrongylus_brasiliensis_ott369898,257391350.0,,0.915064,,,0.731969,,,,,,,1.034559,,,1.034265,,1.0393230865792948,0.918706077104051,0.963101548470341,1.0834902610289352,1.1747333477076465,0.9625467348239362
Physella acuta,genome,326.547619,Physa_acuta_ott55904,702002063.0,,0.934128,,,0.92281,,,,,,,0.897324,,,0.672673,,1.1335983723635086,1.057406185856434,0.9234198061016478,0.8663013198606156,1.0772478874215934,1.231226530358371
Stenchaetothrips biformis,genome,21.16,Stenchaetothrips_biformis_ott157036,338861303.0,,0.879502,,,0.691974,,,,,,,1.12606,,,0.982739,,1.0658302712998762,0.901215461178414,0.9469014859294702,0.961780611775521,1.2791764673785249,1.0050759749102882
Dirona pellucida,genome,365.0,Marioniopsis_babai_ott7960344,562136326.0,,0.99547,,,0.817328,,,,,,,0.842793,,,0.665375,,1.200926781796296,1.0024077513443952,0.9221231618475088,1.0099266885024936,1.0515239086076014,1.1368876099754894
Japetella diaphana,genome,2193.0,Japetella_diaphana_ott629526,661078023.0,,0.97255,,,0.872418,,,,,,,0.907383,,,0.58052,,1.2126347669130697,1.0324214574962869,0.9773546163285733,0.9608398875313584,1.0225406713255538,1.1031367875900293
Balanus glandula,genome,3650.0,Balanus_glandula_ott404546,582475369.0,,1.000501,,,0.820728,,,,,,,1.097201,,,0.944859,,1.1398327565109931,0.9710492116436926,0.9041796021923179,0.9372753000273774,1.110702334243325,1.0055987518674354
Metacarcinus magister,genome,2737.5,Metacarcinus_magister_ott812825,730208932.0,,0.938752,,,0.906669,,,,,,,0.732544,,,0.511424,,1.0989554794190102,1.0005687288938425,1.1679476864386158,1.1171040995676786,0.9475124020223279,1.093098280669801
Pinctada fucata,genome,2190.0,Pinctada_fucata_ott978934,930916280.0,,0.963308,,,0.779546,,,,,,,0.907913,,,0.76001,,1.169962906700896,0.9622372235766918,0.903423553820452,1.0297957429530502,1.110583726577657,1.1065590761891773
Amphioctopus burryi,genome,304.1666667,Amphioctopus_burryi_ott2868173,1031232840.0,,0.939364,,,0.798499,,,,,,,0.996178,,,0.645445,,1.1952546613999067,0.974522422861043,0.993653914881314,1.004985871900064,1.0810028267390586,1.0375163001240368
Goniobranchus geometricus,genome,60.0,Goniobranchus_geometricus_ott168517,907216199.0,,0.903351,,,0.719573,,,,,,,0.946418,,,0.603445,,1.1751921307170898,0.920794088136847,1.032820735834278,1.0759368815304264,1.1254299511729513,1.0588775347144763
Saxidomus purpurata,genome,5840.0,Saxidomus_purpurata_ott605472,1005500135.0,,0.922942,,,0.829504,,,,,,,1.02283,,,0.719992,,1.2080001913241947,1.0396682512598792,0.9321697985244674,0.9386813823976297,1.0921097900384868,1.0177020165671757
Semibalanus cariosus,genome,5475.0,Semibalanus_cariosus_ott949511,611537808.0,,1.004548,,,0.794436,,,,,,,1.056227,,,0.900505,,1.138636643228342,0.9520103969584368,0.8965240402451674,0.9421274083440921,1.132636042317179,1.0605167595998413
Biomphalaria straminea,genome,293.8,Biomphalaria_straminea_ott960333,1004745081.0,,0.892938,,,0.834118,,,,,,,1.020161,,,0.655404,,1.1118921790940828,0.9569676214644509,1.0260042759990264,0.9754850194456914,1.1166632692096317,1.0997944279189036
Goniobranchus fidelis,genome,53.0,Goniobranchus_fidelis_ott574892,929280104.0,,0.89812,,,0.736471,,,,,,,0.95689,,,0.598185,,1.1845553258951405,0.9429010267929295,1.027113746049004,1.0529090152897174,1.1202056644651122,1.050114940689264
Muusoctopus longibrachus,genome,1460.0,Muusoctopus_longibrachus_ott757939,1067355155.0,,0.960644,,,0.854653,,,,,,,0.924628,,,0.574049,,1.2198333668811785,1.027383448928251,0.9922211166825553,0.9791861256230979,1.0282006538098476,1.0643170799245347
Tegillarca granosa,genome,1821.616667,Tegillarca_granosa_ott539397,915485251.0,,0.924954,,,0.828692,,,,,,,0.966136,,,0.614816,,1.2184292278821331,1.032959242452583,0.9152869895926212,0.9393481130198237,1.0988237609625986,1.0941433534482539
Anadara kagoshimensis,genome,2596.0625,Anadara_kagoshimensis_ott64928,1115236308.0,,0.946404,,,0.838344,,,,,,,0.944775,,,0.662171,,1.2116635950643582,1.0333160429853683,0.8981158113991262,0.9337368887661712,1.088222514857718,1.1204524970962086
Tritonia tetraquetra,genome,365.0,Tritonia_tetraquetra_ott650633,740546519.0,,0.957553,,,0.803439,,,,,,,0.834948,,,0.672305,,1.156955970974935,0.9854579871793846,0.9777598150870054,1.0432453478065307,1.066460195272484,1.1204278346813745
Biomphalaria pfeifferi,genome,414.1527778,Biomphalaria_pfeifferi_ott960329,771819456.0,,0.887066,,,0.834334,,,,,,,0.993642,,,0.608465,,1.123675623287069,0.9688067008714046,1.0423414393640207,0.9817432257317976,1.1066986219538035,1.094750934209125
Goniobranchus kuniei,genome,365.0,Goniobranchus_kuniei_ott168509,1190951304.0,,0.909669,,,0.749406,,,,,,,0.951825,,,0.60745,,1.183019821834194,0.9466051597396186,1.021349876937405,1.0507252292616802,1.1098723915231623,1.052400545386242
Mya arenaria,genome,5878.527778,Mya_arenaria_ott7366,1216068291.0,,0.963638,,,0.846479,,,,,,,1.04008,,,0.774098,,1.2167406977718331,1.0368508526394518,0.8752152823905958,0.9098940037041207,1.0843746586655063,1.0574676545034765
Haliotis cracherodii,genome,10950.0,Haliotis_cracherodii_ott260344,1182252637.0,,0.997881,,,0.820909,,,,,,,0.889217,,,0.674083,,1.2867529707010033,1.08371721887307,0.9139597197077312,0.9700811447718721,1.0037115651058806,1.03200463831239
Tritonia festiva,genome,365.0,Tritonia_festiva_ott277834,908035819.0,,0.958354,,,0.800198,,,,,,,0.835924,,,0.676752,,1.1591192352550246,0.9852903476185059,0.9758963962298677,1.0465821662450392,1.0668647367952488,1.1142633741789134
Haliotis rufescens,genome,15512.5,Haliotis_rufescens_ott820667,1334471355.0,,0.997697,,,0.825705,,,,,,,0.880236,,,0.673137,,1.2896309685624103,1.0936130868029819,0.9148119433694515,0.9677582737267761,0.9964828109627046,1.0309234208631375
Ruditapes philippinarum,genome,4842.82,Ruditapes_philippinarum_ott913666,1408116862.0,,0.940762,,,0.826272,,,,,,,1.0656,,,0.74117,,1.1884522848513768,0.9908503520670148,0.8852500684456861,0.9288867041198509,1.118034796991089,1.1035236580611874
Idotea baltica,genome,425.8333333,Idotea_balthica_ott788883,1538366295.0,,1.191034,,,1.090669,,,,,,,1.160147,,,0.944825,,0.9551301329897427,0.802721227671703,0.9296871346827729,0.9698578146075232,0.9484344549446627,1.2761821318636735
Congeria kusceri,genome,14235.0,Congeria_kusceri_ott905007,1550116755.0,,0.969051,,,0.867697,,,,,,,1.071943,,,0.826633,,1.2181864307734966,1.0587157041442956,0.8613880541495283,0.8852188220803494,1.0751210946532934,1.0294509884196026
Arion vulgaris,genome,720.6,Arion_vulgaris_ott629322,1541026261.0,,0.943689,,,0.820129,,,,,,,0.934443,,,0.619641,,1.216208919078027,1.018994756332458,1.0426929970001668,1.043022489913485,1.0177304815312886,0.9664077729209208
Mytilus californianus,genome,4745.0,Mytilus_californianus_ott1025558,1651966901.0,,0.934471,,,0.81043,,,,,,,0.940328,,,0.690611,,1.19493266563487,1.0062384785723,0.890783793873674,0.9588419194401183,1.1152760646789426,1.1319662254105682
Panopea generosa,genome,48545.0,Panopea_generosa_ott875210,1474161289.0,,0.99115,,,0.894535,,,,,,,0.964935,,,0.666727,,1.2561495158417755,1.0857898764167329,0.8959138564671282,0.9103559243166671,1.018417236893629,1.0424440553479308
Eriocheir sinensis,genome,365.0,Eriocheir_sinensis_ott566723,1765827443.0,,0.89781,,,0.833966,,,,,,,0.79762,,,0.614681,,1.0219660656389125,0.9123099009630665,1.1140876774528201,1.095521338159945,1.0836893142356152,1.1911944333814992
Mercenaria mercenaria,genome,11777.33333,Mercenaria_mercenaria_ott80121,1858199728.0,,0.92367,,,0.811304,,,,,,,1.013419,,,0.71255,,1.184143014455223,0.9986787566848868,0.9240193841698449,0.9483305859965356,1.1177431509656828,1.0855300555237226
Octopus insularis,genome,172.0,Octopus_insularis_ott2868282,1617927582.0,,0.986875,,,0.862029,,,,,,,0.994063,,,0.597625,,1.2547628951974727,1.0323227726579443,0.9719164790787452,0.969854856437051,1.0107179237984956,1.0021226188830419
Magicicada cassini,genome,6205.0,Magicicada_cassini_ott435888,1926507681.0,,0.88846,,,0.872816,,,,,,,1.007757,,,0.882997,,1.1242154183692923,1.076403372546421,0.9457642404728488,0.9263111185591038,1.0997749482394992,0.9871631215289455
Octopus maya,genome,453.75,Octopus_maya_ott237487,2341750473.0,,0.952761,,,0.824586,,,,,,,0.992209,,,0.596278,,1.2433439835897857,1.0186336999848031,0.9874004952663735,0.9847775509238275,1.0440304791451513,1.002053040504244
Octopus americanus,genome,356.0,Octopus_tetricus_ott754416,2534512599.0,,0.957524,,,0.825897,,,,,,,0.999942,,,0.606195,,1.2282892390567681,1.0014969077050542,0.9877628093122507,0.9824505060752008,1.0493103800907797,1.0273831458075529
Rapana venosa,genome,4501.666667,Rapana_venosa_ott672626,2300182741.0,,0.80032,,,0.681224,,,,,,,0.789449,,,0.471176,,1.2899452041073993,1.0918283779991467,1.0653528948990865,1.0286930909803411,1.083738158480537,1.0471508608436944
Unio delphinus,genome,4015.0,Unio_delphinus_ott24981,2505958346.0,,1.01823,,,0.852726,,,,,,,1.002216,,,0.69422,,1.2262503210053315,0.989867468224619,0.9181637559200898,0.988172205302518,1.0314514300613935,1.0384359396081961
Octopus rubescens,genome,821.25,Octopus_rubescens_ott609506,2757134468.0,,0.997323,,,0.867592,,,,,,,0.962285,,,0.614231,,1.237066696640971,1.0246967890215368,0.9587591897391299,0.9650770100170661,1.0125453398112105,1.0551236950719163
Margaritifera margaritifera,genome,53290.0,Margaritifera_margaritifera_durrovensis_ott622474,2453525054.0,,0.981246,,,0.825891,,,,,,,0.998426,,,0.554699,,1.2474664246185292,0.9840514928574944,0.9576321098971522,0.9789550509494717,1.0505722185009951,1.0693778884643494
Unio pictorum,genome,5091.75,Unio_pictorum_ott70003,2434325818.0,,1.016615,,,0.856953,,,,,,,1.002832,,,0.670451,,1.2350402970100598,0.99683028710099,0.9198561676179031,0.9805013766570027,1.027893568620775,1.0395937436506395
Doryteuthis pealeii,genome,365.0,Doryteuthis_pealeii_ott241285,4598001602.0,,0.994417,,,0.902003,,,,,,,0.926909,,,0.667573,,1.0792570617935462,0.922524644864151,0.984157020692538,1.008734785379535,1.0531516179101674,1.207995254219752
Euprymna scolopes,genome,154.3333333,Euprymna_scolopes_ott528814,5116329061.0,,0.942059,,,0.831819,,,,,,,1.033169,,,0.804181,,1.1081694758960814,0.9419020587646508,0.9397754213092299,0.9890891483021336,1.118350473283819,1.102277374219458
Fuscozetes fuscipes,genome,26.0,Fuscozetes_fuscipes_ott4685426,102930043.0,,0.961603,,,0.751062,,,,,,,1.019122,,,0.860137,,1.1214662205506933,0.8647206582002654,0.9063770548295484,1.086567802988492,1.1487652387887897,1.0817418530991452
Prionchulus punctatus,genome,200.0,Prionchulus_punctatus_ott577256,111709293.0,,0.958231,,,0.698642,,,,,,,1.208897,,,1.318157,,1.0301092384740391,0.8943575833835155,0.799313542219644,1.015775356718359,1.2679945409182063,0.9123088096655988
Ceratozetes gracilis,genome,4730.0,Ceratozetes_gracilis_ott3531266,128808183.0,,0.971737,,,0.789325,,,,,,,1.014352,,,0.801914,,1.110359180100768,0.8754002346409889,0.9238845459211975,1.0525772702308083,1.1292182746978796,1.1284557087682334
Hirudinaria manillensis,genome,2920.0,Hirudinaria_bpling_ott215022,148606145.0,,1.042296,,,0.747288,,,,,,,0.999982,,,0.9807,,1.124272965742518,0.8526144258034306,0.842082072969834,1.1030688384697562,1.1267982324615136,1.0800589913163208
